Date Time Observed.Flux
2018-03-18 17:00:00 69.0
2018-03-18 20:00:00 69.1
2018-03-18 23:00:00 69.2
2018-03-19 17:00:00 70.0
2018-03-19 20:00:00 70.3
2018-03-19 23:00:00 69.4
2018-03-20 17:00:00 69.0
2018-03-20 20:00:00 68.8
2018-03-20 23:00:00 69.3
2018-03-21 17:00:00 68.7
2018-03-21 20:00:00 69.3
2018-03-21 23:00:00 68.3
2018-03-22 17:00:00 68.1
2018-03-22 20:00:00 68.5
2018-03-22 23:00:00 67.9
2018-03-23 17:00:00 68.7
2018-03-23 20:00:00 68.1
2018-03-23 23:00:00 67.9
2018-03-24 17:00:00 67.1
2018-03-24 20:00:00 67.6
2018-03-24 23:00:00 68.3
2018-03-25 17:00:00 68.3
2018-03-25 20:00:00 68.3
2018-03-25 23:00:00 68.6
2018-03-26 17:00:00 68.0
2018-03-26 20:00:00 67.8
2018-03-26 23:00:00 67.6
2018-03-27 17:00:00 67.5
2018-03-27 20:00:00 68.3
2018-03-27 23:00:00 67.7
2018-03-28 17:00:00 68.7
2018-03-28 20:00:00 68.6
2018-03-28 23:00:00 68.5
2018-03-29 17:00:00 68.5
2018-03-29 20:00:00 69.0
2018-03-29 23:00:00 68.6
2018-03-30 17:00:00 68.4
2018-03-30 20:00:00 68.8
2018-03-30 23:00:00 68.7
2018-03-31 17:00:00 69.3
2018-03-31 20:00:00 69.0
2018-03-31 23:00:00 68.8
2018-04-01 17:00:00 68.2
2018-04-01 20:00:00 69.0
2018-04-01 23:00:00 68.9
2018-04-02 17:00:00 68.3
2018-04-02 20:00:00 68.4
2018-04-02 23:00:00 68.0
2018-04-03 17:00:00 68.0
2018-04-03 20:00:00 67.8
2018-04-03 23:00:00 67.4
2018-04-04 17:00:00 67.2
2018-04-04 20:00:00 68.5
2018-04-04 23:00:00 67.5
